ParticipantID,E,mean_peak_Fmtu_EMA,mean_lin_strain_impulse,mean_peak_lin_strain,mean_lin_strain,mean_peak_Fr
GJ03,7.9134296308396,0.265547298002263,2.24282743181212,8.28984050970002,2.22440985229376,1093.44296409303
GP04,8.7036313451738,0.270549989763672,1.33580690803615,4.77910716540247,1.27255620065949,932.480501102904
DF07,NaN,NaN,NaN,NaN,NaN,NaN
OJ08,5.07561419570309,0.366900946010769,1.79825763141788,6.33980305022793,1.5637224281609,1014.03814133729
RL10,7.30521508159052,0.308894661775606,1.60501700481979,5.82699792644063,1.30765283696168,906.040165174224
SS11,8.13274539845588,0.297209708377153,0.965203931396074,3.72530800049306,0.879734475893843,665.398550340129
BO11,10.3401602702055,0.260579343211084,1.03030578128111,3.9063627725526,0.916928577330974,896.980653533294
SE15,5.38807930966568,0.265228198027944,1.82496498170429,7.20979092290357,1.6257328018724,706.070247055861
